schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,replan_steps,latency_steps,injected_latency_ms,fixed_refresh_interval,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,inference_latency_p50_ms,inference_latency_p95_ms,policy_inference_latency_p50_ms,policy_inference_latency_p95_ms,server_inference_latency_p50_ms,server_inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_006/episode_002/h_05/l_004,196,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,147,75,62,16,15,0,15,75,0,80.8599480005796,82.4920202485373,57.858666999891284,58.26537150005606,80.11256649842835,81.47281500077952,6.631425514002331,,,,True,videos/libero_spatial__task_006__episode_002__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_006/episode_002/h_05/l_004,197,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,118,60,48,12,12,0,12,60,0,80.70729250175646,82.14300029994774,57.82949500098766,58.15449120327685,79.72646550115314,80.99095764791855,5.377945375003037,,,,True,videos/libero_spatial__task_006__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_003/h_05/l_000,198,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,109,99,0,20,20,0,0,0,0,80.24062850017799,81.54463109985954,57.8196400001616,57.98225054732029,79.41323850172921,80.65364285157557,5.541534924999723,,,,True,videos/libero_spatial__task_006__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_003/h_05/l_000,199,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,143,133,0,27,27,0,0,0,0,80.27374299854273,82.38005990024249,57.81979399762349,57.92567030075588,79.44851000138442,81.68533969801501,7.050762522001605,,,,True,videos/libero_spatial__task_006__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_006/episode_003/h_05/l_002,200,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,130,85,35,18,17,0,17,85,0,80.52754600066692,81.8356539508386,57.8265675012517,58.165878701947804,79.65603450065828,80.76554590024898,6.256722791000357,,,,True,videos/libero_spatial__task_006__episode_003__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_006/episode_003/h_05/l_002,201,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,108,70,28,14,14,0,14,70,0,80.46512950022588,82.08838870014006,57.83084999893617,58.10670484916045,79.67387749886257,80.97954025179206,5.180197749999934,,,,True,videos/libero_spatial__task_006__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_006/episode_003/h_05/l_004,202,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,142,72,60,15,15,0,15,72,0,80.77071599836927,83.1181226989429,57.845989998895675,58.14625360071659,79.66356799806817,81.88375959980476,6.238292386999092,,,,True,videos/libero_spatial__task_006__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_006/episode_003/h_05/l_004,203,libero_spatial,6,3,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,9f9d1b0dc2f8b5271791b133c2598d77d00899cbbd3665106a192c103f17dfa4,222,116,96,24,24,0,24,116,0,80.51810899996781,82.9220666018955,57.82618800003547,58.00280285129702,79.61717949910962,82.02246069977264,9.12080105199857,,,,True,videos/libero_spatial__task_006__episode_003__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_004/h_05/l_000,204,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,112,102,0,21,21,0,0,0,0,80.20777099955012,81.80234300016309,57.83846499980427,58.050745999935316,79.34047399976407,81.02881399827311,5.827053007000359,,,,True,videos/libero_spatial__task_006__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_004/h_05/l_000,205,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,112,102,0,21,21,0,0,0,0,80.20028299870319,80.83578399964608,57.81340300018201,58.01607000103104,79.36584500203026,79.93778699892573,5.892442615997425,,,,True,videos/libero_spatial__task_006__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_006/episode_004/h_05/l_002,206,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,112,72,30,15,15,0,15,72,0,80.46409500093432,82.61849989867187,57.847750998917036,58.07496739944327,79.59998099977383,81.50234899985662,5.326194053002837,,,,True,videos/libero_spatial__task_006__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_006/episode_004/h_05/l_002,207,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,132,86,36,18,18,0,18,86,0,80.21693899900129,81.45264345184842,57.82607600303891,58.047441302551306,79.30394100185367,80.47827590125962,6.310370287999831,,,,True,videos/libero_spatial__task_006__episode_004__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_006/episode_004/h_05/l_004,208,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,156,80,66,17,16,0,16,80,0,80.4669319986715,81.94785139785381,57.83165500179166,58.0194158021186,79.5928420011478,80.86430939874845,7.029042183999991,,,,True,videos/libero_spatial__task_006__episode_004__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_004__h_05__l_004__latency_aligned,libero_spatial/task_006/episode_004/h_05/l_004,209,libero_spatial,6,4,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,fcaeac7cc17d1c0008bf07f238e2d4abfb1c63f4b2231fd34feefdb33b265d8f,113,55,48,12,11,0,11,55,0,80.78950249910122,82.67603695057915,57.911848000003374,58.161937900331395,79.85584800007928,81.45797930083063,5.072723217999737,,,,True,videos/libero_spatial__task_006__episode_004__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_000/h_05/l_000,210,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,134,124,0,25,25,0,0,0,0,80.1768359997368,81.0281739992206,57.82827999792062,57.92188279956463,79.39551199888228,80.2063051974983,6.862825000000157,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_000/h_05/l_000,211,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,130,120,0,24,24,0,0,0,0,80.2110509994236,82.16362505027064,57.815243997538346,57.92231615232595,79.34720700177422,81.22644544837385,6.957204695998371,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_007/episode_000/h_05/l_002,212,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,2,100.0,,7,False,step_limit,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,230,156,64,32,32,0,32,156,0,80.2726010006154,82.21721344871185,57.83905500175024,58.0491732005612,79.37472550111124,81.33688614852872,11.083966984999279,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_002__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_007/episode_000/h_05/l_002,213,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,131,85,36,18,17,0,17,85,0,81.7627039996296,82.85963984908449,57.943712001360836,58.0848461982896,80.81686700097634,81.689816547987,6.4148673490017245,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_000__h_05__l_004__latency_aligned,libero_spatial/task_007/episode_000/h_05/l_004,214,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,144,74,60,15,15,0,15,74,0,82.68603100077598,84.62316009790811,57.91158899955917,58.089495599415386,81.64666499942541,83.68773469956068,6.658841411001049,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_000__h_05__l_004__async_unguarded,libero_spatial/task_007/episode_000/h_05/l_004,215,libero_spatial,7,0,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,434eed2fc53c989bc732027e2f84ef9a6778a61afb39de34cda24d1f159d8a09,209,110,89,23,22,0,22,110,0,80.51643900034833,83.09417489799671,57.85549199936213,58.0267104000086,79.70016900071641,82.12424120247306,9.982638867000787,,,,True,videos/libero_spatial__task_007__episode_000__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_001/h_05/l_000,216,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,126,116,0,24,24,0,0,0,0,81.03600849972281,83.30916300055833,57.89086799995857,58.032109947635035,80.13844849847374,82.27655750015401,6.72854727199956,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_001/h_05/l_000,217,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,128,118,0,24,24,0,0,0,0,80.49444100106484,82.93732250003814,57.814244501059875,58.047731997248775,79.70513500004017,81.95065395048005,6.891027819001465,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_001__h_05__l_002__latency_aligned,libero_spatial/task_007/episode_001/h_05/l_002,218,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,129,85,34,17,17,0,17,85,0,81.03065499744844,83.4727458000998,57.89333899883786,58.08700300040073,80.09150499856332,82.36449440082652,6.203722027999902,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_001__h_05__l_002__async_unguarded,libero_spatial/task_007/episode_001/h_05/l_002,219,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,128,84,34,17,17,0,17,84,0,80.78629599913256,82.49544419741142,57.8281230009452,58.067709201714024,79.93108099981328,81.31082140098442,6.0787472180018085,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_001__h_05__l_004__async_unguarded,libero_spatial/task_007/episode_001/h_05/l_004,220,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,169,87,72,18,18,0,18,87,0,80.49758050037781,83.04564584850596,57.834398501654505,58.05191145173012,79.63827699859394,81.94674739806942,7.716855741000472,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_001__h_05__l_004__latency_aligned,libero_spatial/task_007/episode_001/h_05/l_004,221,libero_spatial,7,1,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,0faab8f1d5121884a8c839fc59a5111100899ae4005d45dd1692d6889126a437,138,70,58,15,14,0,14,70,0,81.17160899928422,82.35039899991534,57.88712999856216,58.04727580034523,80.2207599990652,81.31014529972163,6.72090240399848,,,,True,videos/libero_spatial__task_007__episode_001__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_002__h_05__l_000__latency_aligned,libero_spatial/task_007/episode_002/h_05/l_000,222,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,125,115,0,23,23,0,0,0,0,81.25795399973867,83.19472090042836,57.91605500053265,58.13050230135559,80.45334599955822,82.13396399987687,6.671308165998198,,,,True,videos/libero_spatial__task_007__episode_002__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_002__h_05__l_000__async_unguarded,libero_spatial/task_007/episode_002/h_05/l_000,223,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,130,120,0,24,24,0,0,0,0,81.01862750118016,82.46629079803824,57.89071549770597,58.0438373486686,80.09076499911316,81.55761635189265,6.647702516998834,,,,True,videos/libero_spatial__task_007__episode_002__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_007__episode_002__h_05__l_002__async_unguarded,libero_spatial/task_007/episode_002/h_05/l_002,224,libero_spatial,7,2,pick up the black bowl on the stove and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,1c1703245f40c6b33d019ca7408d7e7ddbe6c929ab00fbbd8b001573c307fb8e,144,95,39,20,19,0,19,95,0,81.297305499902,83.0978801515812,57.94774750029319,58.11731309986499,80.39832199938246,81.96398645013687,7.143423877001624,,,,True,videos/libero_spatial__task_007__episode_002__h_05__l_002__async_unguarded__success.mp4,,
